type,malecns,fafb,banc,male_specific_annotated_cells,malecns_fruDsx,evidence
VLPp2_37,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
VP5+_l2PN,0,6,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
VS1,0,2,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
VS2,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
VS3,0,2,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
VS4,0,2,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
VS5,0,2,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
VS6,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
VS7,0,2,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
VS8,0,2,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED002b,0,2,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED002c,0,4,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED002d,0,3,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED002e,0,3,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED040,0,15,17,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED049,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED053,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED054,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED094b,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED094c,0,2,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED113,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED115,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED118_a,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED120,0,1,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED142,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED146b,0,4,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED166_c,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED174,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
WED177,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
WEDPN2B,0,4,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
WEDa1_23,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
aIPg_m1,4,0,0,4,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
aIPg_m2,4,0,0,4,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
aIPg_m3,2,0,0,2,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
aIPg_m4,2,0,0,2,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
aPhM6,0,2,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
aSP-f1A,0,13,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
aSP-f3,0,8,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
aSP-f4,0,11,21,0,,female name unmatched in MaleCNS; sex specificity unestablished
aSP-g1,0,7,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
aSP-g2,0,10,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
aSP-g3A,0,2,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
aSP-g3Am,2,0,0,2,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
aSP-g3B,0,4,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
ab-PDF,0,0,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
accessory_pharyngeal_nerve_sensory_group2,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
accessory_tibia_flexor,0,0,72,0,,female name unmatched in MaleCNS; sex specificity unestablished
accessory_trochanter_flexor,0,0,17,0,,female name unmatched in MaleCNS; sex specificity unestablished
antenna_orphan_neuron,0,0,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
anterior_dorsal_mesothoracic_nerve,0,0,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
anterior_dorsal_mesothoracic_nerve_cut,0,0,74,0,,female name unmatched in MaleCNS; sex specificity unestablished
anterior_dorsal_mesothoracic_nerve_sensory,0,0,59,0,,female name unmatched in MaleCNS; sex specificity unestablished
b1,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
b2,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
b3,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
bCS,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
cL02c,0,6,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
cLP01,0,51,50,0,,female name unmatched in MaleCNS; sex specificity unestablished
cLP03,0,39,41,0,,female name unmatched in MaleCNS; sex specificity unestablished
cM08c,0,6,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
cM11,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
columnar,0,0,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
femur_reductor,0,0,33,0,,female name unmatched in MaleCNS; sex specificity unestablished
hDVM,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
hg1,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
hg2,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
hg3,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
hg4,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
hi1,0,0,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
hi2,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
hiii2,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
i1,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
i2,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
iii1,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
iii3,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
iii4,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
l-CPDN3,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
lLN17a,0,5,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
lLN1_b,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
lLN2X09,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
lLN2X10,0,4,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
l_NSC,0,0,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
l_NSC_CRZ,0,6,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
l_NSC_DH31,0,6,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
l_NSC_ITP,0,8,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
l_NSC_unknown,0,14,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
labellum_orphan_neuron,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
long_tendon_muscle,0,0,48,0,,female name unmatched in MaleCNS; sex specificity unestablished
m-NSC,0,0,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
mAL5A,0,6,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
mAL_f1,0,8,7,0,,female name unmatched in MaleCNS; sex specificity unestablished
mAL_f2,0,6,11,0,,female name unmatched in MaleCNS; sex specificity unestablished
mAL_f3,0,10,21,0,,female name unmatched in MaleCNS; sex specificity unestablished
mAL_f4,0,10,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
mAL_m1,12,0,0,12,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m10,2,0,0,2,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m11,2,0,0,2,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m2a,4,0,0,4,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m2b,6,0,0,6,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m3a,3,0,0,3,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m3b,8,0,0,8,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m3c,10,0,0,10,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m4,3,0,0,3,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m5a,6,0,0,6,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m5b,6,0,0,6,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m5c,6,0,0,6,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m6,8,0,0,8,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m7,2,0,0,2,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m8,16,0,0,16,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
mAL_m9,4,0,0,4,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
m_NSC_DH44,0,6,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
m_NSC_DILP,0,18,16,0,,female name unmatched in MaleCNS; sex specificity unestablished
m_NSC_DMS,0,6,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
m_NSC_unknown,0,10,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
ocellar_retinula_cell,0,273,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
oviDN,0,0,13,0,,female name unmatched in MaleCNS; sex specificity unestablished
oviDNa_a,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
oviDNa_b,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
oviDNb,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
pC1_10a,2,0,0,2,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_10b,4,0,0,4,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_10c,4,0,0,4,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_10d,3,0,0,3,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_11a,2,0,0,2,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_11b,2,0,0,2,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_12a,2,0,0,2,coexpress_low,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_12b,4,0,0,4,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_15a,2,0,0,2,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_15b,2,0,0,2,coexpress_low,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_15c,3,0,0,3,coexpress_low,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_16a,5,0,0,5,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_16b,8,0,0,8,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_17a,3,0,0,3,coexpress_low,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_17b,5,0,0,5,coexpress_low,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_18a,2,0,0,2,dsx_low,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_18b,4,0,0,4,dsx_low,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_19,7,0,0,7,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_1a,7,0,0,7,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_1b,2,0,0,2,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_2a,4,0,0,4,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_2a/2b,1,0,0,1,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_2b,2,0,0,2,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_2c,2,0,0,2,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_3a,2,0,0,2,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_3b,2,0,0,2,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_3c,4,0,0,4,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_4a,6,0,0,6,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_4b,2,0,0,2,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_5a,2,0,0,2,coexpress_low,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_5b,4,0,0,4,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_6a,6,0,0,6,coexpress_low,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_6b,2,0,0,2,coexpress_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_7a,4,0,0,4,coexpress_low,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_7b,4,0,0,4,coexpress_low,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_8a,2,0,0,2,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_8b,2,0,0,2,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1_8c,2,0,0,2,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pC1a,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
pC1c,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
pC1d,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
pC1e,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
pC2la,0,1,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
pIP1,2,0,0,2,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pIP10,2,0,0,2,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pIP9,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
pMP2,2,0,0,2,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
pleural_remotor_abductor,0,0,8,0,,female name unmatched in MaleCNS; sex specificity unestablished
ps1,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
ps2,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
s-CPDN3A,0,38,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
s-CPDN3B,0,25,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
s-CPDN3C,0,32,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
s-CPDN3D,0,37,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
s-CPDN3E,0,25,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
s-LNv_a,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
sensory_fragment,0,0,388,0,,female name unmatched in MaleCNS; sex specificity unestablished
sternal_adductor,0,0,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
sternal_anterior_rotator,0,0,12,0,,female name unmatched in MaleCNS; sex specificity unestablished
sternal_posterior_rotator,0,0,24,0,,female name unmatched in MaleCNS; sex specificity unestablished
sternotrochanter,0,0,16,0,,female name unmatched in MaleCNS; sex specificity unestablished
tarsus_depressor,0,0,22,0,,female name unmatched in MaleCNS; sex specificity unestablished
